,username,urls,post_dates,display_picture_relative_url,captions,n_likes,n_comments,n_hashtags,n_characters,n_words,n_emojis,n_mentions,is_video
433,justinbieber,https://www.instagram.com/p/CRcCGpFHSvU,1626545777,./imgs/CRcCGpFHSvU.png,@ryangood24 📷: @evanpaterakis,1195818,2993,0,29,3,1,0,False
2477,justinbieber,https://www.instagram.com/p/ByLxxTyH1Z1,1559428350,./imgs/ByLxxTyH1Z1.png,,3713219,49821,0,0,0,0,1,False
4181,justinbieber,https://www.instagram.com/p/-Etqczgvvt,1447522166,./imgs/-Etqczgvvt.png,#PurposeTheMovement #NoPressure @bigsean,763765,7035,2,40,3,0,0,True
1355,justinbieber,https://www.instagram.com/p/CDNJ2bHnCdw,1595981751,./imgs/CDNJ2bHnCdw.png,Love you bro @usher,895975,2661,0,19,4,0,1,False
6901,justinbieber,https://www.instagram.com/p/MYlhm,1315362336,./imgs/MYlhm.png,Chillin with 2pac,134970,1937,0,17,3,0,0,False
4314,justinbieber,https://www.instagram.com/p/9Zg4TnAvqb,1446072623,./imgs/9Zg4TnAvqb.png,Track 13 #purposealbum #PURPOSE,617646,3568,2,31,4,0,1,False
6740,justinbieber,https://www.instagram.com/p/cfEFS,1325121190,./imgs/cfEFS.png,Proud to be,137481,2843,0,11,3,0,0,False
3801,justinbieber,https://www.instagram.com/p/BBrepQdAvvX,1455265365,./imgs/BBrepQdAvvX.png,,1372251,36403,0,0,0,0,0,True
6788,justinbieber,https://www.instagram.com/p/YYddt,1323547595,./imgs/YYddt.png,,128444,1830,0,0,0,0,0,False
3775,justinbieber,https://www.instagram.com/p/BCRkG5Bgvo-,1456543298,./imgs/BCRkG5Bgvo-.png,Scariest photo I've ever taken and I shaved,2254208,106269,0,43,8,0,0,False
968,justinbieber,https://www.instagram.com/p/CJ4ZM6mHVe7,1610317542,./imgs/CJ4ZM6mHVe7.png,,3600673,10798,0,0,0,0,0,False
5274,justinbieber,https://www.instagram.com/p/rtZg6ngvte,1408085144,./imgs/rtZg6ngvte.png,,988461,18324,0,0,0,0,0,False
5378,justinbieber,https://www.instagram.com/p/qh1jVvgvoY,1405549707,./imgs/qh1jVvgvoY.png,Tell em @yoventura ;) ur so sweet,565487,29608,0,33,7,0,0,False
197,justinbieber,https://www.instagram.com/p/CVveGwRvll6,1635787927,./imgs/CVveGwRvll6.png,📷: @amberasaly,2070665,7067,0,14,2,1,0,False
3297,justinbieber,https://www.instagram.com/p/BHu2mpcBbKx,1468263492,./imgs/BHu2mpcBbKx.png,,1645613,19055,0,0,0,0,1,False
1036,justinbieber,https://www.instagram.com/p/CJHNmZqHFUF,1608667331,./imgs/CJHNmZqHFUF.png,"Infatuated sorry if i stare. The way you’re curved up, it just ain’t fair. 🎥: @rorykramer",1389626,15874,0,89,16,1,0,True
5381,justinbieber,https://www.instagram.com/p/qgAJxJgvvm,1405488156,./imgs/qgAJxJgvvm.png,Innocence,1436428,53923,0,9,1,0,0,False
6145,justinbieber,https://www.instagram.com/p/b8I9rmAvvB,1374220045,./imgs/b8I9rmAvvB.png,#heartbreaker,1071895,61304,1,13,1,0,0,False
550,justinbieber,https://www.instagram.com/p/CPO-YtZH4to,1621812653,./imgs/CPO-YtZH4to.png,Happy Sunday.,6698581,54126,0,13,2,0,0,False
4623,justinbieber,https://www.instagram.com/p/62ehjlAvv-,1440602016,./imgs/62ehjlAvv-.png,2 days,504961,3621,0,6,2,0,0,False
1094,justinbieber,https://www.instagram.com/p/CIRGXRXHCRw,1606851559,./imgs/CIRGXRXHCRw.png,Loving people is our mission. Love is the reason of our existence. To love and to be loved. Even when we reject God and reject the things of God HE NEVER REJECTS US.,941945,8628,0,165,33,0,0,False
1949,justinbieber,https://www.instagram.com/p/B7ptkQRnGg0,1579760132,./imgs/B7ptkQRnGg0.png,Thank you @rorykramer for always catching these cool moments #purposetour,1404955,6129,1,73,10,0,0,False
4308,justinbieber,https://www.instagram.com/p/9ZjYS9gvvW,1446073934,./imgs/9ZjYS9gvvW.png,#purposealbum available for preorder now :) #nov13 find the murals in those cities. Thanks to all the artists who stepped up.,1015633,8625,2,125,21,0,0,False
4931,justinbieber,https://www.instagram.com/p/1cVMFogvot,1428987288,./imgs/1cVMFogvot.png,"I just landed in Europe, shopping bags I'm a tourist",1228345,40735,0,52,10,0,0,False
6244,justinbieber,https://www.instagram.com/p/Z07KEWgvr_,1369682958,./imgs/Z07KEWgvr_.png,Golf wang,931177,54618,0,9,2,0,0,False
1918,justinbieber,https://www.instagram.com/p/B8A9m9tHtEX,1580540294,./imgs/B8A9m9tHtEX.png,Opposites attract,2831730,9148,0,17,2,0,0,False
5676,justinbieber,https://www.instagram.com/p/k8mXmWgviw,1393562815,./imgs/k8mXmWgviw.png,Download my next biggest artist @khalil song $Bandz Up$ Ft Birdman on datpiff.com ♛,762467,100267,0,83,14,0,0,True
4151,justinbieber,https://www.instagram.com/p/-PAZehAvo-,1447867532,./imgs/-PAZehAvo-.png,Taking over UK's @capitalofficial tonight for the #purpose album party. Tune in at 7. And as promised I followed u Roman.,578191,2689,1,121,21,0,0,False
2170,justinbieber,https://www.instagram.com/p/B5s8nVSl2wS,1575573829,./imgs/B5s8nVSl2wS.png,"GOOD MORNING HERE IS A GUIDED PRAYER TO START YOUR DAY,! FIND A COMFY POSITION AND ENJOY! @churchome @judahsmith",196495,1061,0,112,19,0,0,True
6057,justinbieber,https://www.instagram.com/p/eKzgdHAvor,1379007080,./imgs/eKzgdHAvor.png,,602709,11279,0,0,0,0,0,False
1565,justinbieber,https://www.instagram.com/p/B_eC1BfHIIF,1587958560,./imgs/B_eC1BfHIIF.png,MY FAMILY,1814651,9855,0,9,2,0,0,False
5134,justinbieber,https://www.instagram.com/p/uXJubdAvnd,1413781120,./imgs/uXJubdAvnd.png,,803859,41464,0,0,0,0,0,True
6018,justinbieber,https://www.instagram.com/p/e5FoMCgvsC,1380560084,./imgs/e5FoMCgvsC.png,,903758,20983,0,0,0,0,0,False
2970,justinbieber,https://www.instagram.com/p/BUzUajqjfWu,1496330627,./imgs/BUzUajqjfWu.png,,2421742,25673,0,0,0,0,0,False
6068,justinbieber,https://www.instagram.com/p/d2lhSIAvnD,1378328658,./imgs/d2lhSIAvnD.png,,911050,29322,0,0,0,0,0,False
6485,justinbieber,https://www.instagram.com/p/SrjJMhAvhK,1354335993,./imgs/SrjJMhAvhK.png,This is how it really went down,507233,17461,0,31,7,0,0,False
2036,justinbieber,https://www.instagram.com/p/B64mreRn3oC,1578112407,./imgs/B64mreRn3oC.png,,491390,2562,0,0,0,0,0,True
5039,justinbieber,https://www.instagram.com/p/xcKyAqAvgD,1420391897,./imgs/xcKyAqAvgD.png,,1226192,48323,0,0,0,0,0,False
199,justinbieber,https://www.instagram.com/p/CVsutv3J-dn,1635695972,./imgs/CVsutv3J-dn.png,,3382559,10847,0,0,0,0,0,False
3418,justinbieber,https://www.instagram.com/p/BGn9ltGgvs1,1465884790,./imgs/BGn9ltGgvs1.png,,701717,14322,0,0,0,0,0,True
1198,justinbieber,https://www.instagram.com/p/CF-7b-EHIjN,1601946883,./imgs/CF-7b-EHIjN.png,,2297000,10281,0,0,0,0,0,False
5470,justinbieber,https://www.instagram.com/p/o1wsYzAvnN,1401923281,./imgs/o1wsYzAvnN.png,,720168,37642,0,0,0,0,0,False
4580,justinbieber,https://www.instagram.com/p/6-6ZQmgvgU,1440885063,./imgs/6-6ZQmgvgU.png,Vmas tomorrow #whatdoyoumean,772916,5064,1,28,3,0,0,True
6267,justinbieber,https://www.instagram.com/p/X5Su11gvoK,1365534569,./imgs/X5Su11gvoK.png,@scrappy -50 @justinbieber -76 .. 2k champion,455603,7669,0,45,7,0,0,False
863,justinbieber,https://www.instagram.com/p/CLM2UcDHM51,1613151380,./imgs/CLM2UcDHM51.png,"@simplegospel

📷: @rorykramer",596492,1562,0,29,3,1,0,False
5238,justinbieber,https://www.instagram.com/p/sAlTCqgvoU,1408728856,./imgs/sAlTCqgvoU.png,,1168597,38237,0,0,0,0,0,False
6164,justinbieber,https://www.instagram.com/p/b0RM0cgvqq,1373955928,./imgs/b0RM0cgvqq.png,@theworldshero,543085,11508,0,14,1,0,0,False
3267,justinbieber,https://www.instagram.com/p/BIA6PGshMRI,1468869376,./imgs/BIA6PGshMRI.png,Love you @alfredoflores,1248432,12235,0,23,3,0,0,False
3392,justinbieber,https://www.instagram.com/p/BG10N19gvtE,1466349638,./imgs/BG10N19gvtE.png,,1032613,8045,0,0,0,0,0,False
3509,justinbieber,https://www.instagram.com/p/BFw_dq6gvkf,1464040279,./imgs/BFw_dq6gvkf.png,,1381344,52179,0,0,0,0,0,True
6736,justinbieber,https://www.instagram.com/p/ckl6t,1325146424,./imgs/ckl6t.png,What is it buddy,246259,6506,0,16,4,0,0,False
386,justinbieber,https://www.instagram.com/p/CRxKaqqHOjA,1627254779,./imgs/CRxKaqqHOjA.png,📸: @josephjshaw,1016136,3215,0,15,2,1,0,False
780,justinbieber,https://www.instagram.com/p/CMTWe3YnVeE,1615517086,./imgs/CMTWe3YnVeE.png,LETS FUCKING GOOO OMG @austonmatthews UR MITS ARE SO FILTHY,453837,2177,0,59,10,0,0,True
4594,justinbieber,https://www.instagram.com/p/67HXXqAvqb,1440757646,./imgs/67HXXqAvqb.png,1,587604,3638,0,1,1,0,0,False
3962,justinbieber,https://www.instagram.com/p/BADVhwfgvrI,1451770925,./imgs/BADVhwfgvrI.png,@jazmynbieber,2124586,21715,0,13,1,0,1,False
1637,justinbieber,https://www.instagram.com/p/B-NtGgynTlB,1585262892,./imgs/B-NtGgynTlB.png,,1590340,15580,0,0,0,0,0,True
6474,justinbieber,https://www.instagram.com/p/S43vomAvv7,1354783001,./imgs/S43vomAvv7.png,Live life to the fullest,395827,4872,0,24,5,0,0,False
3428,justinbieber,https://www.instagram.com/p/BGfhlhdAvop,1465601673,./imgs/BGfhlhdAvop.png,The way you look at me @micahcravalho,1248324,9170,0,37,7,0,1,False
640,justinbieber,https://www.instagram.com/p/COV7PvJH2vA,1619898410,./imgs/COV7PvJH2vA.png,,2117207,35991,0,0,0,0,0,True
4200,justinbieber,https://www.instagram.com/p/-A6hK9Avs7,1447394688,./imgs/-A6hK9Avs7.png,It's out! #Purpose,759630,6242,1,18,3,0,0,False
2993,justinbieber,https://www.instagram.com/p/BUwsGVmDtW8,1496242381,./imgs/BUwsGVmDtW8.png,,1128393,10205,0,0,0,0,0,False
512,justinbieber,https://www.instagram.com/p/CQqFbQgnKwv,1624869797,./imgs/CQqFbQgnKwv.png,,1937191,9203,0,0,0,0,0,False
2063,justinbieber,https://www.instagram.com/p/B6zOajAnTNX,1577931860,./imgs/B6zOajAnTNX.png,Thank you,1378630,14503,0,9,2,0,0,False
1806,justinbieber,https://www.instagram.com/p/B8vQszjnRte,1582093808,./imgs/B8vQszjnRte.png,New #carpoolkaraoke with my friend @j_corden out now. Missed this guy. @latelateshow #latelatebieber,2444863,11318,2,100,13,0,0,False
507,justinbieber,https://www.instagram.com/p/CQtXBdXHnyP,1624979687,./imgs/CQtXBdXHnyP.png,,1514156,8016,0,0,0,0,0,False
6957,justinbieber,https://www.instagram.com/p/IVSGQ,1311443851,./imgs/IVSGQ.png,Why is this big table necessary for only two people??,216907,5867,0,53,10,0,0,False
2922,justinbieber,https://www.instagram.com/p/BVkuSW0jhkr,1497988358,./imgs/BVkuSW0jhkr.png,,1679668,10818,0,0,0,0,0,False
3543,justinbieber,https://www.instagram.com/p/BFPj2VRAvn9,1462918504,./imgs/BFPj2VRAvn9.png,,1155474,138909,0,0,0,0,0,False
5719,justinbieber,https://www.instagram.com/p/jaCQEAAvr1,1390255544,./imgs/jaCQEAAvr1.png,Learning how to Ollie on a snowboard,779010,28324,0,36,7,0,0,True
5926,justinbieber,https://www.instagram.com/p/gh6ZKrAvkC,1384077409,./imgs/gh6ZKrAvkC.png,I ain't all bad. #journals,615384,10207,1,26,5,0,0,False
2814,justinbieber,https://www.instagram.com/p/BXrkD4pD6pz,1502512845,./imgs/BXrkD4pD6pz.png,Ur adorable Jaden,2332359,36840,0,17,3,0,0,False
2157,justinbieber,https://www.instagram.com/p/B6CiyAEnESt,1576298475,./imgs/B6CiyAEnESt.png,Last chance to bid!! Link is in my bio,427741,1988,0,38,9,0,0,True
6852,justinbieber,https://www.instagram.com/p/RU_6E,1319485506,./imgs/RU_6E.png,,140469,2184,0,0,0,0,0,False
6537,justinbieber,https://www.instagram.com/p/RqBHhugvn5,1352137115,./imgs/RqBHhugvn5.png,Me and @nickdemoura dance rehearsal get ready #watchout,531435,25970,1,55,8,0,0,False
685,justinbieber,https://www.instagram.com/p/CNnmGmDH0LY,1618343861,./imgs/CNnmGmDH0LY.png,🤯🤯🤯 @robertmadu,361136,2393,0,15,2,3,0,True
3974,justinbieber,https://www.instagram.com/p/_47RRAgvoI,1451421614,./imgs/_47RRAgvoI.png,I love you with all of my heart pops,1814328,30083,0,36,9,0,1,False
5370,justinbieber,https://www.instagram.com/p/qkZQwTAvo6,1405635538,./imgs/qkZQwTAvo6.png,Lol this got deleted don't know why,714230,16200,0,35,7,0,0,True
1091,justinbieber,https://www.instagram.com/p/CITlT4PHzvh,1606934893,./imgs/CITlT4PHzvh.png,,805830,6279,0,0,0,0,0,False
1397,justinbieber,https://www.instagram.com/p/CDAtIlEnvWI,1595564042,./imgs/CDAtIlEnvWI.png,,652797,2435,0,0,0,0,0,False
3645,justinbieber,https://www.instagram.com/p/BEEkTtcAvo6,1460402163,./imgs/BEEkTtcAvo6.png,Congrats Jason and Ashley Boyd,1681163,11421,0,30,5,0,0,False
5024,justinbieber,https://www.instagram.com/p/x8HSXkAvi3,1421463806,./imgs/x8HSXkAvi3.png,Beautiful. Any day now scoot and Yael,1344682,38870,0,37,7,0,0,False
5373,justinbieber,https://www.instagram.com/p/qkMZtUAvid,1405628796,./imgs/qkMZtUAvid.png,Once again we made it :),940558,14103,0,24,6,0,0,False
4633,justinbieber,https://www.instagram.com/p/6xjXLHgvgt,1440436780,./imgs/6xjXLHgvgt.png,Almost Famous I guess :) @katehudson thanks. #4days What Do You Mean? This is awesome,584455,7750,1,85,15,0,0,True
5183,justinbieber,https://www.instagram.com/p/tJ3OsBgvte,1411187731,./imgs/tJ3OsBgvte.png,Thank u for the love,1072358,15867,0,20,5,0,0,False
1704,justinbieber,https://www.instagram.com/p/B95qzVmnz1n,1584590520,./imgs/B95qzVmnz1n.png,You asked for it. Intentions acoustic for the #changes album. Now stay inside :),662259,6520,1,80,14,0,0,False
4838,justinbieber,https://www.instagram.com/p/37I0x_Avk2,1434315960,./imgs/37I0x_Avk2.png,The one and only @haileybaldwin,1248070,25659,0,31,5,0,0,False
5528,justinbieber,https://www.instagram.com/p/nzstWegvvI,1399706600,./imgs/nzstWegvvI.png,@souljaboy sleepin like his mama just tucked him in lmao #dontfallasleeplikethatbru,787072,11598,1,83,11,0,0,False
3011,justinbieber,https://www.instagram.com/p/BUU93FiDXLX,1495312169,./imgs/BUU93FiDXLX.png,Conjunctivitis,1258066,61699,0,14,1,0,0,False
468,justinbieber,https://www.instagram.com/p/CRPNBMoHfnA,1626115292,./imgs/CRPNBMoHfnA.png,,617176,1509,0,0,0,0,0,False
2958,justinbieber,https://www.instagram.com/p/BVC690JDsf8,1496854155,./imgs/BVC690JDsf8.png,,2997645,50197,0,0,0,0,0,False
5522,justinbieber,https://www.instagram.com/p/n2TlB4gvgA,1399794088,./imgs/n2TlB4gvgA.png,Movie night with the fellas @coreyg650 @ryangood24 @scooterbraun #Godzilla. Thanks Thomas Tull. Congrats,892843,11381,1,104,13,0,0,False
5439,justinbieber,https://www.instagram.com/p/pmsdU0Avr4,1403565228,./imgs/pmsdU0Avr4.png,Gotcha @thepatricknilsson,984984,26582,0,25,2,0,0,False
2505,justinbieber,https://www.instagram.com/p/Bw4i5tqnQXl,1556635537,./imgs/Bw4i5tqnQXl.png,10,1934532,12749,0,2,1,0,0,False
3455,justinbieber,https://www.instagram.com/p/BGS0hCCAvn8,1465175390,./imgs/BGS0hCCAvn8.png,Happy bday to the talented @quincy shoutout to my sunburn,1627588,13148,0,57,10,0,1,False
2633,justinbieber,https://www.instagram.com/p/BhuyjvNjIOg,1524096002,./imgs/BhuyjvNjIOg.png,Drums will always be my first love,2669103,61174,0,34,7,0,0,True
1739,justinbieber,https://www.instagram.com/p/B9frs9cnJwE,1583718603,./imgs/B9frs9cnJwE.png,Day 4 rehearsals,756093,5710,0,16,3,0,0,True
1410,justinbieber,https://www.instagram.com/p/CCwSp1PHn11,1595013288,./imgs/CCwSp1PHn11.png,,756171,5661,0,0,0,0,0,False
5753,justinbieber,https://www.instagram.com/p/iXobLFAvsS,1388027411,./imgs/iXobLFAvsS.png,Snowy christmas,1010635,28552,0,15,2,0,0,False
3622,justinbieber,https://www.instagram.com/p/BEhMeZvAvnI,1461362746,./imgs/BEhMeZvAvnI.png,#cutepic,1371512,7952,1,8,1,0,0,False
2330,justinbieber,https://www.instagram.com/p/B3LN5D5n6Hi,1570146957,./imgs/B3LN5D5n6Hi.png,,679989,2178,0,0,0,0,0,False
3233,justinbieber,https://www.instagram.com/p/BIYWlL2hwts,1469655989,./imgs/BIYWlL2hwts.png,,2099114,52936,0,0,0,0,0,False
5565,justinbieber,https://www.instagram.com/p/nRy2L7AvgT,1398568967,./imgs/nRy2L7AvgT.png,@theworldshero with the cover art @khalil page me and @poobear with the vocals,614030,8567,0,78,13,0,0,False
3367,justinbieber,https://www.instagram.com/p/BHDTESohWbN,1466802020,./imgs/BHDTESohWbN.png,Gonna be taking it easy tonight on stage sprained my ankle playing ball smh all good still gonna crush,1246676,30851,0,102,19,0,0,False
410,justinbieber,https://www.instagram.com/p/CRmH03GHZOR,1626884322,./imgs/CRmH03GHZOR.png,Are you in a season where you feel like you are in a battle? God brought you this far and is not leaving you now!.. you are chosen! Jesus is here.,667313,6468,0,146,31,0,0,False
2543,justinbieber,https://www.instagram.com/p/BvyUl1xHOaG,1554279223,./imgs/BvyUl1xHOaG.png,Missed your bday bro sorry happy late bday @bigsean,2307131,10056,0,51,9,0,0,False
6502,justinbieber,https://www.instagram.com/p/SYa_y9gvjf,1353694187,./imgs/SYa_y9gvjf.png,Back in the gym,679691,53139,0,15,4,0,0,False
3864,justinbieber,https://www.instagram.com/p/BBBqY79Avn6,1453862237,./imgs/BBBqY79Avn6.png,My great grandpa swaggin ,1455667,22175,0,25,4,0,0,False
4016,justinbieber,https://www.instagram.com/p/_NyTi2gvhw,1449974073,./imgs/_NyTi2gvhw.png,Hit her on the dm tell her come through :) @richforever,1084315,9681,0,55,11,0,0,True
3830,justinbieber,https://www.instagram.com/p/BBeU2iSgvv-,1454824024,./imgs/BBeU2iSgvv-.png,Life is like a box of chocolates,2177953,47328,0,32,7,0,1,False
5787,justinbieber,https://www.instagram.com/p/iD4LnwgvqU,1387364584,./imgs/iD4LnwgvqU.png,#confident music video coming soon,875346,22567,1,34,5,0,0,False
3943,justinbieber,https://www.instagram.com/p/BAKXaGUgvl3,1452006791,./imgs/BAKXaGUgvl3.png,Need to get back out and play some puck,2114910,55279,0,39,9,0,0,False
1475,justinbieber,https://www.instagram.com/p/CAvwvw7nvpD,1590700544,./imgs/CAvwvw7nvpD.png,,1554150,6911,0,0,0,0,0,False
1071,justinbieber,https://www.instagram.com/p/CIn130Yn04a,1607614665,./imgs/CIn130Yn04a.png,@drewhouse,634699,2052,0,10,1,0,0,False
3841,justinbieber,https://www.instagram.com/p/BBY5oq9Avg0,1454641982,./imgs/BBY5oq9Avg0.png,Look at Philips eyes,1688531,18509,0,20,4,0,0,False
4367,justinbieber,https://www.instagram.com/p/9J62tCAvpR,1445549370,./imgs/9J62tCAvpR.png,#sorry dance video is up. Make your own. Song out tonight. Preorder #Purpose and get #SORRY,671313,11585,3,91,16,0,0,True
3515,justinbieber,https://www.instagram.com/p/BFsWkRMAvh1,1463884619,./imgs/BFsWkRMAvh1.png,This guy is one of the smartest kindest loving people that I know. And I'm happy to not only call him a friend but a brother @nickdemoura,1731165,16916,0,137,27,0,0,False
1183,justinbieber,https://www.instagram.com/p/CGQLdkNHokT,1602525710,./imgs/CGQLdkNHokT.png,#Lonely with @itsbennyblanco Friday,1729969,12542,1,35,4,0,3,False
6694,justinbieber,https://www.instagram.com/p/He_OxmAvvB,1330292191,./imgs/He_OxmAvvB.png,:),231161,6373,0,2,1,0,0,False
2819,justinbieber,https://www.instagram.com/p/BXilkrojMoT,1502211648,./imgs/BXilkrojMoT.png,,1534345,12130,0,0,0,0,0,False
3557,justinbieber,https://www.instagram.com/p/BFGSFXLgvqq,1462607201,./imgs/BFGSFXLgvqq.png,,1187168,41546,0,0,0,0,0,False
3111,justinbieber,https://www.instagram.com/p/BRlSGskjoMS,1489417203,./imgs/BRlSGskjoMS.png,,1509148,12253,0,0,0,0,0,False
3337,justinbieber,https://www.instagram.com/p/BHUZf52Barq,1467375817,./imgs/BHUZf52Barq.png,Miami,1232703,7302,0,5,1,0,0,False
1905,justinbieber,https://www.instagram.com/p/B8KJy8dHTcJ,1580848674,./imgs/B8KJy8dHTcJ.png,This is legit the whole vibe. @ryangood24 ur a whole snack. Justin don't say that it's weird.,881901,2130,0,93,17,0,1,False
6041,justinbieber,https://www.instagram.com/p/eb0PnjgvkM,1379577891,./imgs/eb0PnjgvkM.png,,657405,8682,0,0,0,0,0,False
1855,justinbieber,https://www.instagram.com/p/B8eLX1inuz2,1581520589,./imgs/B8eLX1inuz2.png,2 days until the #CHANGES album,531672,3348,1,31,6,0,0,False
6566,justinbieber,https://www.instagram.com/p/RRyX3DAvk1,1351324080,./imgs/RRyX3DAvk1.png,.,345773,3248,0,1,1,0,0,False
3906,justinbieber,https://www.instagram.com/p/BAeI4pyAvsM,1452670266,./imgs/BAeI4pyAvsM.png,What means what to you? what's in your creative world.?  Dive into a place where it's just you and just your creativity see where that takes ya  ,1414380,6434,0,145,27,0,0,False
1276,justinbieber,https://www.instagram.com/p/CEui3j5HGp2,1599249648,./imgs/CEui3j5HGp2.png,I’m a pop star not a doctor @champagnepapi @djkhaled @directorx,4203814,29649,0,63,10,0,0,False
3405,justinbieber,https://www.instagram.com/p/BGsgBf3gvpz,1466037061,./imgs/BGsgBf3gvpz.png,,731009,5977,0,0,0,0,0,False
4453,justinbieber,https://www.instagram.com/p/8ZEFDogvm9,1443910039,./imgs/8ZEFDogvm9.png,#takeamoment #theylovinthecrew @johnny @floydmayweather,900397,7817,2,55,4,0,0,True
5220,justinbieber,https://www.instagram.com/p/sQj-qagvrV,1409265036,./imgs/sQj-qagvrV.png,A long story short is out now,605347,3984,0,29,7,0,1,False
484,justinbieber,https://www.instagram.com/p/CQ_dg6enr7l,1625587070,./imgs/CQ_dg6enr7l.png,Dont lose sight of what you already have.,756444,6024,0,41,8,0,0,False
467,justinbieber,https://www.instagram.com/p/CRPNCfiHVdg,1626115303,./imgs/CRPNCfiHVdg.png,,571431,1480,0,0,0,0,0,False
6096,justinbieber,https://www.instagram.com/p/di6p-_AvsH,1377668650,./imgs/di6p-_AvsH.png,Chillin with @djtayjames @blakekelly,837321,19525,0,36,4,0,0,False
2334,justinbieber,https://www.instagram.com/p/B3JA_b3Hi5j,1570073085,./imgs/B3JA_b3Hi5j.png,#leafsnation,557261,2927,1,12,1,0,0,False
2133,justinbieber,https://www.instagram.com/p/B6TUFeynzk8,1576861091,./imgs/B6TUFeynzk8.png,"December 24, December 31, January 3 ... #2020",743168,4343,1,45,8,0,0,False
707,justinbieber,https://www.instagram.com/p/CNTyYJTHxOU,1617679162,./imgs/CNTyYJTHxOU.png,Wow baby iris u are a doll,4430567,12490,0,26,7,0,0,False
4631,justinbieber,https://www.instagram.com/p/6xtLSUgvlM,1440441925,./imgs/6xtLSUgvlM.png,Good times @Skrillex,692676,14141,0,20,3,0,0,True
5849,justinbieber,https://www.instagram.com/p/hc8kvUgvoW,1386058264,./imgs/hc8kvUgvoW.png,Preview,979079,51161,0,7,1,0,0,True
4558,justinbieber,https://www.instagram.com/p/7HN9rwAvqF,1441163759,./imgs/7HN9rwAvqF.png,,1246506,17144,0,0,0,0,0,False
5117,justinbieber,https://www.instagram.com/p/u1iEzpAvgd,1414800519,./imgs/u1iEzpAvgd.png,First power ranger shmoney dance #happyhalloween,894525,52732,1,48,6,0,0,True
2710,justinbieber,https://www.instagram.com/p/BauAtqfDOu8,1509037427,./imgs/BauAtqfDOu8.png,"@joshmehl  I have learned so much from you, I’m a better man because of you. I’m a better friend because of you. You have been a true example of what Following Jesus looks like and I’m so grateful I get to walk through this life knowing you!",2938872,48594,0,241,47,0,0,False
824,justinbieber,https://www.instagram.com/p/CLndm5en-wj,1614044394,./imgs/CLndm5en-wj.png,"If you want, peep my Spotify piece we did on youtube",2222648,11337,0,52,11,0,0,False
3263,justinbieber,https://www.instagram.com/p/BIE_DJvh_Lu,1469006118,./imgs/BIE_DJvh_Lu.png,Mikey takin his sweet ol time,1369393,7120,0,29,6,0,0,False
6598,justinbieber,https://www.instagram.com/p/Qyo12gAvk_,1350278894,./imgs/Qyo12gAvk_.png,Me,374923,14623,0,2,1,0,0,False
144,justinbieber,https://www.instagram.com/p/CWeOM1KBhCn,1637356678,./imgs/CWeOM1KBhCn.png,“Lonely Christmas” 🌵❄️🎄🎅🏻@brysontiller @poobear,1718890,10483,0,47,4,5,0,True
132,justinbieber,https://www.instagram.com/p/CWsAWMFro67,1637819145,./imgs/CWsAWMFro67.png,@mapleleafs,584908,1852,0,11,1,0,0,False
4515,justinbieber,https://www.instagram.com/p/7kcpz5gvsw,1442144539,./imgs/7kcpz5gvsw.png,,1072271,9316,0,0,0,0,1,False
6539,justinbieber,https://www.instagram.com/p/RlgBPdgvoB,1351985545,./imgs/RlgBPdgvoB.png,,403139,13179,0,0,0,0,0,False
6047,justinbieber,https://www.instagram.com/p/eTfjP7Avpd,1379298607,./imgs/eTfjP7Avpd.png,,625384,20100,0,0,0,0,0,True
1323,justinbieber,https://www.instagram.com/p/CDr0ILyHKbq,1597013857,./imgs/CDr0ILyHKbq.png,,490992,2625,0,0,0,0,0,True
698,justinbieber,https://www.instagram.com/p/CNdUS7anpbA,1617998935,./imgs/CNdUS7anpbA.png,"If its not you its not anyone 

📷: @rorykramer",1050728,9479,0,46,9,1,1,False
4365,justinbieber,https://www.instagram.com/p/9KDa2sgvnY,1445553861,./imgs/9KDa2sgvnY.png,,1037488,11624,0,0,0,0,0,False
2202,justinbieber,https://www.instagram.com/p/B5GsfEJnvz6,1574290192,./imgs/B5GsfEJnvz6.png,@drewhouse,513969,1526,0,10,1,0,0,False
1623,justinbieber,https://www.instagram.com/p/B-f5MRYHBSJ,1585873133,./imgs/B-f5MRYHBSJ.png,U ARE A BEAN,3775465,15231,0,12,4,0,0,False
4173,justinbieber,https://www.instagram.com/p/-HkIs_Avoo,1447617834,./imgs/-HkIs_Avoo.png,Dropped 13 music videos for #PURPOSE yesterday. Which one is your favorite?  All videos on my YouTube and Vevo channel now. Also want to thank all the dancers from the international dance community who helped make this happen. Thank you for the art. #PURPOSEtheMovement,841087,32872,2,269,44,0,0,True
689,justinbieber,https://www.instagram.com/p/CNkxJThnNmT,1618248941,./imgs/CNkxJThnNmT.png,You could never be more loved than you are right now!,767538,7427,0,53,11,0,0,False
1801,justinbieber,https://www.instagram.com/p/B8x5J4vHqfI,1582182126,./imgs/B8x5J4vHqfI.png,#latelatebieber @latelateshow,1546856,4806,1,29,2,0,0,False
4346,justinbieber,https://www.instagram.com/p/9LtZFygvl-,1445609421,./imgs/9LtZFygvl-.png,Lol sorry,952388,18488,0,9,2,0,0,False
